post_datetime,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,platform_TikTok,platform_X,platform_YouTube Shorts,content_type_image,content_type_text,content_type_video,topic_Entertainment,topic_Lifestyle,topic_Politics,topic_Sports,topic_Technology,language_es,language_fr,language_hi,language_ur,region_India,region_Pakistan,region_UK,region_US,ai,funny,fyp,music,news,tech,trending,viral
2024-10-23,8747016,364459,26294,3390,0.0451,-0.321,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,0.44943695517104465,0.44382640651215594,0.0,0.0,0.4463351490866586,0.45257883267049037,0.0,0.44382640651215594
2024-09-10,373890,24926,35203,26631,0.232,0.79,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.4942062173994749,0.5074964602800286,0.0,0.0,0.5039521526599994,0.0,0.4942062173994749
2024-03-09,11953526,459751,11658,27962,0.0418,-0.095,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5078932736945281,0.5015529852674204,0.0,0.4978178521556333,0.0,0.0,0.49261182647227,0.0
2024-11-05,1780524,98918,21293,95082,0.1209,-0.837,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.5006478350055787,0.0,0.49691944267056587,0.0,0.5105208014242552,0.49172281227673104,0.0
2024-04-07,3392912,212057,7184,10327,0.0677,-0.681,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0.7095510385898532,0.0,0.0,0.0,0.7046540453556346,0.0,0.0,0.0
2024-08-10,7852016,341392,17655,26746,0.0491,0.952,1,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.5031586004853426,0.4968774173768307,0.0,0.4931771038533174,0.0,0.5066760297205862,0.0,0.0
2024-01-03,12039165,445895,4785,83848,0.0444,-0.133,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.720242537222878,0.6937223418448848,0.0
2024-08-05,7803202,354691,49463,89900,0.0633,-0.958,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,0.5822397706041036,0.0,0.5779037520575822,0.0,0.0,0.5718602127134301,0.0
2024-02-02,7793128,278326,666,37413,0.0406,0.95,1,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0.44878864417386793,0.44318618870881626,0.45510439589010315,0.0,0.4456913124322623,0.0,0.0,0.44318618870881626
2024-08-08,1718346,245478,14030,8947,0.1562,-0.559,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.4494440857948993,0.44383344812082914,0.4557690614667686,0.4405281602312338,0.446342230498244,0.0,0.0,0.0
2024-07-06,3064083,278553,46291,98657,0.1382,-0.075,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.0,0.5711168129565389,0.5864753432423383,0.0,0.5743450685146929,0.0,0.0,0.0
2024-02-11,13043996,465857,46809,59322,0.0439,-0.149,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.57839046709052,0.5711701265686469,0.0,0.0,0.0,0.582433819497431,0.0,0.0
2024-12-24,13206340,471655,25968,39444,0.0407,0.087,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.0,0.49593484454821213,0.5092715738424284,0.0,0.4987381316903065,0.0,0.0,0.49593484454821213
2024-10-05,2744496,343062,4708,65129,0.1504,-0.941,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4494440857948993,0.0,0.4557690614667686,0.4405281602312338,0.446342230498244,0.0,0.0,0.44383344812082914
2024-04-15,190110,31685,22020,77540,0.6904,0.195,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0.0,0.4990135162065457,0.0,0.0,0.5018342056359958,0.5088542532346364,0.4901176283933166,0.0
2024-07-28,10810529,470023,45355,12202,0.0488,0.185,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.7024560953520842,0.7117270783823695,0.0,0.0,0.0
2024-08-21,931238,42329,21121,48365,0.1201,0.263,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.702178415688985,0.7120010340866839,0.0,0.0
2024-11-09,2776976,347122,27495,19976,0.1421,0.818,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.4567123882164842,0.44143994216792726,0.44726604609073217,0.45352275178665724,0.43682349929301373,0.0
2024-03-18,7287786,404877,41904,66062,0.0704,0.025,1,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.5049377189273292,0.4986343261841314,0.0,0.4949209287224235,0.5014528722301795,0.0,0.0,0.0
2024-10-15,7518160,289160,44970,4649,0.0451,0.741,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0.44909056813935977,0.0,0.45541056879733627,0.0,0.0,0.45223002415207986,0.43557837144276973,0.44348434360485317
2024-07-19,5425926,493266,32786,70136,0.1099,-0.282,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5031586004853426,0.0,0.0,0.4931771038533174,0.0,0.5066760297205862,0.0,0.4968774173768307
2024-12-30,4993737,237797,3819,45894,0.0576,-0.218,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.0,0.4458554348539018,0.45784542366869957,0.0,0.4483756465742487,0.0,0.43790719337232814,0.4458554348539018
2024-02-01,2009916,223324,2118,64675,0.1443,-0.982,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.7090968043290471,0.0,0.0,0.7051111416580602
2024-02-06,4058096,144932,21932,86476,0.0624,-0.207,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.4521848056928421,0.44653995422711357,0.0,0.443214510619435,0.0,0.4553458925822299,0.4385795098545313,0.0
2024-04-13,2687958,383994,36147,52234,0.1757,-0.116,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5037285273316302,0.0,0.0,0.0,0.5002520259158499,0.5072499407526735,0.4885723886240444,0.0
2024-01-05,4401943,338611,5729,76620,0.0956,-0.138,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.5018342056359958,0.5088542532346364,0.4901176283933166,0.4990135162065457
2024-11-25,3921776,245111,38668,79531,0.0926,0.414,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.5062293317804264,0.0,0.0,0.0,0.5027355709684932,0.0,0.4909979490930977,0.4999098151811964
2024-02-21,3205005,213667,6104,85113,0.0951,0.473,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0.0,0.44896066336837614,0.0,0.44561719241137837,0.45149842748953456,0.0,0.4409570651407384,0.44896066336837614
2024-11-05,9764328,464968,15568,92325,0.0587,0.688,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.4475381005271654,0.44195125623048603,0.4538362534844182,0.0,0.0,0.45066670370946454,0.0,0.44195125623048603
2024-07-06,498845,26255,14140,83311,0.248,0.116,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.4551245805232952,0.43990523070763093,0.4457110795796235,0.4519460331932878,0.0,0.44320584474979424
2024-04-20,8577180,476510,34712,20338,0.062,-0.886,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0.0,0.501506726021786,0.0,0.0,0.5043415083973044,0.0,0.4925663918877842,0.501506726021786
2024-12-02,893930,178786,25897,91156,0.3309,-0.756,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.5684813112956374,0.5837689674079595,0.0,0.0,0.5796919797608359,0.0,0.0
2024-02-10,1956465,217385,10729,28405,0.1311,-0.793,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.5037285273316302,0.0,0.0,0.0,0.5002520259158499,0.5072499407526735,0.4885723886240444,0.0
2024-05-06,4569908,326422,34002,25612,0.0845,-0.205,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.4510093372457356,0.0,0.0,0.0,0.4478966793072015,0.45416220679157215,0.4374394087965324,0.44537915974671943
2024-08-09,997374,166229,1244,65662,0.2337,-0.354,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.7108137486232681,0.0,0.0,0.7033802774944272,0.0
2024-11-19,6145664,323456,15403,56504,0.0643,0.043,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.7115340533700861,0.702651614169309,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,221040,9210,40368,79142,0.5823,-0.749,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,0.7097446247699346,0.0,0.7044590602797189,0.0,0.0,0.0,0.0
2024-03-14,2083220,104161,32561,78132,0.1031,0.88,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7115340533700861,0.702651614169309,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,11903175,476127,4475,10226,0.0412,-0.812,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.5010593858569637,0.0,0.5081107377956636,0.0,0.0,0.5045621401191516,0.48598355603844273,0.0
2024-06-03,1389312,154368,40292,13670,0.15,0.927,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,0.0,0.7095802607753634,0.0,0.0,0.7046246188701949,0.0,0.0
2024-10-04,6670566,247058,48325,47415,0.0514,0.889,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.45035420788174546,0.0,0.45669199159857443,0.0,0.44724607134320726,0.0,0.43680399090603106,0.4447322086936853
2024-01-04,1057308,88109,28630,81041,0.1871,0.729,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4528016123801482,0.44714906100480517,0.0,0.0,0.4496765849872271,0.0,0.4391777581176043,0.44714906100480517
2024-10-09,4472304,372692,29264,50139,0.1011,0.591,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.0,0.0,0.5878997983934308,0.5682404500057421,0.5757400611614891,0.0,0.0,0.0
2024-07-04,8479500,423975,35845,31891,0.058,0.654,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.702178415688985,0.7120010340866839,0.0,0.0
2024-03-05,2613618,435603,13385,26985,0.1821,0.999,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.44909056813935977,0.44348434360485317,0.45541056879733627,0.0,0.0,0.45223002415207986,0.43557837144276973,0.0
2024-11-28,2498765,499753,49731,5705,0.2222,-0.186,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.5882954114589927,0.5666336677468999,0.5769183611499902
2024-05-25,2784475,111379,6929,27209,0.0523,0.134,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0.0,0.4951042170906342,0.5084186090684311,0.49141710883016854,0.0,0.5048678612478619,0.0,0.0
2024-05-31,1183176,197196,39887,25924,0.2223,-0.192,0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.44818807033513147,0.0,0.45449537024381326,0.43929706119755774,0.0,0.4513212172593091,0.0,0.44259311213684155
2024-08-10,673095,29265,1672,91750,0.1823,0.616,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,0.44651447734573685,0.45852218919694476,0.4431892234678496,0.449038414324278,0.0,0.43855448714818435,0.0
2024-06-19,9059607,335541,31121,99305,0.0514,-0.129,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.7141548858132769,0.0,0.0,0.6999877135129056,0.0,0.0,0.0,0.0
2024-04-23,9515948,365998,3717,1368,0.039,0.298,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.45060014042313656,0.44497507113486684,0.0,0.4416612814238366,0.0,0.4537501493980411,0.0,0.44497507113486684
2024-01-19,832384,52024,3731,89153,0.1741,0.22,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.5089903840209745,0.0,0.498462757816316,0.5054356429778316,0.486824895472612,0.0
2024-12-30,10519402,362738,9113,77715,0.0427,0.193,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.5924487893326195,0.5726373228494147,0.0,0.0,0.5666488581989456,0.0
2024-05-27,2241584,140099,28149,96547,0.1181,-0.971,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0.4528016123801482,0.44714906100480517,0.0,0.0,0.4496765849872271,0.0,0.4391777581176043,0.44714906100480517
2024-11-20,1978812,109934,39783,76744,0.1144,0.285,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.49403808461838633,0.5005583763905235,0.5075605766963125,0.0,0.49774485809055413
2024-02-26,2014467,287781,35762,77577,0.1991,0.085,1,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.5053678511905296,0.0,0.0,0.49534252816171453,0.0,0.5089007246276828,0.4901623886538493,0.0
2024-07-06,6717875,268715,35636,92060,0.059,0.628,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,0.0,0.5889951192559071,0.5692991433774613,0.0,0.0,0.0,0.5735706014453743
2024-11-30,815592,135932,32784,21637,0.2334,0.053,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.4518766021508265,0.44623559814568037,0.0,0.44291242111902307,0.4487579587508646,0.0,0.0,0.44623559814568037
2024-08-28,7997366,420914,11568,46820,0.0599,-0.211,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.5757248630933737,0.5837785507401021,0.0,0.5724888520415943
2024-01-24,6724512,420282,16178,59890,0.0738,0.911,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.4572253424247754,0.4419357432057032,0.0,0.45403212357092887,0.4373141153963296,0.4452515922066624
2024-07-22,2842800,189520,24601,33175,0.087,-0.985,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.5767964189804824,0.5844089514187085,0.0,0.5707644597843996,0.0
2024-03-20,1126358,59282,27769,87164,0.1547,-0.513,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.58218524572861,0.5749175330670991,0.0,0.0,0.0,0.0,0.0,0.5749175330670991
2024-05-18,3501950,140078,36919,45380,0.0635,-0.042,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.45035420788174546,0.0,0.45669199159857443,0.0,0.44724607134320726,0.0,0.43680399090603106,0.4447322086936853
2024-02-20,3447728,430966,46886,46414,0.1521,-0.486,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5022394613546832,0.49596975232447654,0.0,0.0,0.0,0.5057504651669165,0.0,0.49596975232447654
